"animal_ID","collar_ID","lat","long","time_utc","time_lmt","dat_time"
"ER_E_27",15450,48.99076,-96.46469,"2019-12-16 22:00","2019-12-16 19:30",2019-12-16 22:00:00
"ER_E_27",15450,48.98991,-96.45762,"2019-12-17 2:00","2019-12-16 23:30",2019-12-17 02:00:00
"ER_E_27",15450,48.99272,-96.45834,"2019-12-17 6:00","2019-12-17 3:30",2019-12-17 06:00:00
"ER_E_27",15450,49.03481,-96.50024,"2019-12-17 10:00","2019-12-17 7:30",2019-12-17 10:00:00
"ER_E_27",15450,49.03505,-96.49487,"2019-12-17 14:00","2019-12-17 11:30",2019-12-17 14:00:00
"ER_E_27",15450,49.05792,-96.49138,"2019-12-17 18:00","2019-12-17 15:30",2019-12-17 18:00:00
"ER_E_27",15450,49.0573,-96.49353,"2019-12-17 22:00","2019-12-17 19:30",2019-12-17 22:00:00
"ER_E_27",15450,49.04891,-96.50737,"2019-12-18 2:00","2019-12-17 23:30",2019-12-18 02:00:00
"ER_E_27",15450,49.04634,-96.51471,"2019-12-18 6:00","2019-12-18 3:30",2019-12-18 06:00:00
"ER_E_27",15450,49.04922,-96.51069,"2019-12-18 10:00","2019-12-18 7:30",2019-12-18 10:00:00
"ER_E_27",15450,49.05081,-96.50189,"2019-12-18 14:00","2019-12-18 11:30",2019-12-18 14:00:00
"ER_E_27",15450,49.05289,-96.50003,"2019-12-18 18:00","2019-12-18 15:30",2019-12-18 18:00:00
"ER_E_27",15450,49.04616,-96.50588,"2019-12-19 2:00","2019-12-18 23:30",2019-12-19 02:00:00
"ER_E_27",15450,49.04589,-96.50595,"2019-12-19 6:00","2019-12-19 3:30",2019-12-19 06:00:00
"ER_E_27",15450,49.04619,-96.51453,"2019-12-19 10:00","2019-12-19 7:30",2019-12-19 10:00:00
"ER_E_27",15450,49.05173,-96.50443,"2019-12-19 14:00","2019-12-19 11:30",2019-12-19 14:00:00
"ER_E_27",15450,49.05442,-96.4995,"2019-12-19 18:00","2019-12-19 15:30",2019-12-19 18:00:00
"ER_E_27",15450,49.05515,-96.50028,"2019-12-19 22:00","2019-12-19 19:30",2019-12-19 22:00:00
"ER_E_27",15450,49.04821,-96.50097,"2019-12-20 2:00","2019-12-19 23:30",2019-12-20 02:00:00
"ER_E_27",15450,49.0473,-96.49807,"2019-12-20 6:00","2019-12-20 3:30",2019-12-20 06:00:00
"ER_E_27",15450,49.04122,-96.49959,"2019-12-20 10:00","2019-12-20 7:30",2019-12-20 10:00:00
"ER_E_27",15450,49.05022,-96.49848,"2019-12-20 14:00","2019-12-20 11:30",2019-12-20 14:00:00
"ER_E_27",15450,49.05236,-96.49631,"2019-12-20 18:00","2019-12-20 15:30",2019-12-20 18:00:00
"ER_E_27",15450,49.05239,-96.49598,"2019-12-20 22:00","2019-12-20 19:30",2019-12-20 22:00:00
"ER_E_27",15450,49.04026,-96.49985,"2019-12-21 2:00","2019-12-20 23:30",2019-12-21 02:00:00
"ER_E_27",15450,49.04062,-96.49642,"2019-12-21 6:00","2019-12-21 3:30",2019-12-21 06:00:00
"ER_E_27",15450,49.0417,-96.49896,"2019-12-21 10:00","2019-12-21 7:30",2019-12-21 10:00:00
"ER_E_27",15450,49.03846,-96.4854,"2019-12-21 14:00","2019-12-21 11:30",2019-12-21 14:00:00
"ER_E_27",15450,49.06249,-96.45504,"2019-12-21 18:00","2019-12-21 15:30",2019-12-21 18:00:00
"ER_E_27",15450,49.04451,-96.45984,"2019-12-21 22:01","2019-12-21 19:31",2019-12-21 22:01:00
"ER_E_27",15450,48.99748,-96.47942,"2019-12-22 2:00","2019-12-21 23:30",2019-12-22 02:00:00
"ER_E_27",15450,49.00099,-96.49045,"2019-12-22 6:00","2019-12-22 3:30",2019-12-22 06:00:00
"ER_E_27",15450,48.99217,-96.46061,"2019-12-22 10:00","2019-12-22 7:30",2019-12-22 10:00:00
"ER_E_27",15450,48.99503,-96.45724,"2019-12-22 14:00","2019-12-22 11:30",2019-12-22 14:00:00
"ER_E_27",15450,49.00212,-96.46288,"2019-12-22 18:00","2019-12-22 15:30",2019-12-22 18:00:00
"ER_E_27",15450,48.99748,-96.46285,"2019-12-22 22:01","2019-12-22 19:31",2019-12-22 22:01:00
"ER_E_27",15450,48.99169,-96.45917,"2019-12-23 2:00","2019-12-22 23:30",2019-12-23 02:00:00
"ER_E_27",15450,48.99321,-96.46539,"2019-12-23 6:00","2019-12-23 3:30",2019-12-23 06:00:00
"ER_E_27",15450,48.99305,-96.45773,"2019-12-23 10:00","2019-12-23 7:30",2019-12-23 10:00:00
"ER_E_27",15450,48.99447,-96.45926,"2019-12-23 14:00","2019-12-23 11:30",2019-12-23 14:00:00
"ER_E_27",15450,49.00885,-96.4507,"2019-12-23 18:00","2019-12-23 15:30",2019-12-23 18:00:00
"ER_E_27",15450,49.01035,-96.44998,"2019-12-23 22:00","2019-12-23 19:30",2019-12-23 22:00:00
"ER_E_27",15450,49.00691,-96.45746,"2019-12-24 2:00","2019-12-23 23:30",2019-12-24 02:00:00
"ER_E_27",15450,49.01169,-96.45192,"2019-12-24 6:00","2019-12-24 3:30",2019-12-24 06:00:00
"ER_E_27",15450,48.9904,-96.45554,"2019-12-24 10:00","2019-12-24 7:30",2019-12-24 10:00:00
"ER_E_27",15450,48.99587,-96.45655,"2019-12-24 14:00","2019-12-24 11:30",2019-12-24 14:00:00
"ER_E_27",15450,49.02567,-96.46427,"2019-12-24 18:00","2019-12-24 15:30",2019-12-24 18:00:00
"ER_E_27",15450,49.03832,-96.46402,"2019-12-24 22:01","2019-12-24 19:31",2019-12-24 22:01:00
"ER_E_27",15450,49.05268,-96.47558,"2019-12-25 2:00","2019-12-24 23:30",2019-12-25 02:00:00
"ER_E_27",15450,49.05159,-96.47329,"2019-12-25 6:00","2019-12-25 3:30",2019-12-25 06:00:00
"ER_E_27",15450,49.05088,-96.4729,"2019-12-25 10:00","2019-12-25 7:30",2019-12-25 10:00:00
"ER_E_27",15450,49.04204,-96.46547,"2019-12-25 14:00","2019-12-25 11:30",2019-12-25 14:00:00
"ER_E_27",15450,49.02792,-96.46593,"2019-12-25 18:00","2019-12-25 15:30",2019-12-25 18:00:00
"ER_E_27",15450,49.02789,-96.46623,"2019-12-25 22:00","2019-12-25 19:30",2019-12-25 22:00:00
"ER_E_27",15450,49.0262,-96.47086,"2019-12-26 2:00","2019-12-25 23:30",2019-12-26 02:00:00
"ER_E_27",15450,49.02616,-96.47092,"2019-12-26 6:00","2019-12-26 3:30",2019-12-26 06:00:00
"ER_E_27",15450,49.02612,-96.47091,"2019-12-26 7:00","2019-12-26 4:30",2019-12-26 07:00:00
"ER_E_27",15450,49.02661,-96.47156,"2019-12-26 8:00","2019-12-26 5:30",2019-12-26 08:00:00
"ER_E_27",15450,49.04026,-96.47485,"2019-12-26 9:00","2019-12-26 6:30",2019-12-26 09:00:00
"ER_E_27",15450,49.04845,-96.47335,"2019-12-26 10:00","2019-12-26 7:30",2019-12-26 10:00:00
"ER_E_27",15450,49.04954,-96.47328,"2019-12-26 11:00","2019-12-26 8:30",2019-12-26 11:00:00
"ER_E_27",15450,49.04953,-96.47328,"2019-12-26 12:00","2019-12-26 9:30",2019-12-26 12:00:00
"ER_E_27",15450,49.04953,-96.47327,"2019-12-26 13:00","2019-12-26 10:30",2019-12-26 13:00:00
"ER_E_27",15450,49.03966,-96.46904,"2019-12-26 14:00","2019-12-26 11:30",2019-12-26 14:00:00
"ER_E_27",15450,49.03775,-96.46725,"2019-12-26 15:00","2019-12-26 12:30",2019-12-26 15:00:00
"ER_E_27",15450,49.02314,-96.4641,"2019-12-26 16:00","2019-12-26 13:30",2019-12-26 16:00:00
"ER_E_27",15450,49.0226,-96.46547,"2019-12-26 17:00","2019-12-26 14:30",2019-12-26 17:00:00
"ER_E_27",15450,49.02257,-96.46546,"2019-12-26 18:00","2019-12-26 15:30",2019-12-26 18:00:00
"ER_E_27",15450,49.02251,-96.46546,"2019-12-26 19:00","2019-12-26 16:30",2019-12-26 19:00:00
"ER_E_27",15450,49.02258,-96.46546,"2019-12-26 20:00","2019-12-26 17:30",2019-12-26 20:00:00
"ER_E_27",15450,49.02427,-96.46576,"2019-12-26 21:00","2019-12-26 18:30",2019-12-26 21:00:00
"ER_E_27",15450,49.02763,-96.46447,"2019-12-26 22:00","2019-12-26 19:30",2019-12-26 22:00:00
"ER_E_27",15450,49.02789,-96.46476,"2019-12-26 23:00","2019-12-26 20:30",2019-12-26 23:00:00
"ER_E_27",15450,49.02791,-96.46481,"2019-12-27 0:00","2019-12-26 21:30",2019-12-27
"ER_E_27",15450,49.0279,-96.46478,"2019-12-27 1:00","2019-12-26 22:30",2019-12-27 01:00:00
"ER_E_27",15450,49.02791,-96.46473,"2019-12-27 2:00","2019-12-26 23:30",2019-12-27 02:00:00
"ER_E_27",15450,49.04098,-96.47477,"2019-12-27 3:00","2019-12-27 0:30",2019-12-27 03:00:00
"ER_E_27",15450,49.04627,-96.47277,"2019-12-27 4:00","2019-12-27 1:30",2019-12-27 04:00:00
"ER_E_27",15450,49.04694,-96.47303,"2019-12-27 5:00","2019-12-27 2:30",2019-12-27 05:00:00
"ER_E_27",15450,49.04732,-96.47615,"2019-12-27 6:00","2019-12-27 3:30",2019-12-27 06:00:00
"ER_E_27",15450,49.04741,-96.47333,"2019-12-27 7:00","2019-12-27 4:30",2019-12-27 07:00:00
"ER_E_27",15450,49.04742,-96.47336,"2019-12-27 9:00","2019-12-27 6:30",2019-12-27 09:00:00
"ER_E_27",15450,49.0474,-96.47346,"2019-12-27 10:00","2019-12-27 7:30",2019-12-27 10:00:00
"ER_E_27",15450,49.04714,-96.47245,"2019-12-27 11:00","2019-12-27 8:30",2019-12-27 11:00:00
"ER_E_27",15450,49.04719,-96.47253,"2019-12-27 12:00","2019-12-27 9:30",2019-12-27 12:00:00
"ER_E_27",15450,49.04719,-96.4725,"2019-12-27 13:00","2019-12-27 10:30",2019-12-27 13:00:00
"ER_E_27",15450,49.04256,-96.46577,"2019-12-27 14:00","2019-12-27 11:30",2019-12-27 14:00:00
"ER_E_27",15450,49.03754,-96.46336,"2019-12-27 15:00","2019-12-27 12:30",2019-12-27 15:00:00
"ER_E_27",15450,49.03712,-96.46317,"2019-12-27 16:00","2019-12-27 13:30",2019-12-27 16:00:00
"ER_E_27",15450,49.03707,-96.46312,"2019-12-27 17:00","2019-12-27 14:30",2019-12-27 17:00:00
"ER_E_27",15450,49.03712,-96.46312,"2019-12-27 18:00","2019-12-27 15:30",2019-12-27 18:00:00
"ER_E_27",15450,49.0371,-96.46268,"2019-12-27 19:00","2019-12-27 16:30",2019-12-27 19:00:00
"ER_E_27",15450,49.03714,-96.46273,"2019-12-27 20:00","2019-12-27 17:30",2019-12-27 20:00:00
"ER_E_27",15450,49.03763,-96.46181,"2019-12-27 21:00","2019-12-27 18:30",2019-12-27 21:00:00
"ER_E_27",15450,49.03874,-96.46091,"2019-12-27 22:01","2019-12-27 19:31",2019-12-27 22:01:00
"ER_E_27",15450,49.03754,-96.45939,"2019-12-27 23:00","2019-12-27 20:30",2019-12-27 23:00:00
"ER_E_27",15450,49.03627,-96.45985,"2019-12-28 0:00","2019-12-27 21:30",2019-12-28
"ER_E_27",15450,49.03628,-96.45985,"2019-12-28 1:00","2019-12-27 22:30",2019-12-28 01:00:00
"ER_E_27",15450,49.03627,-96.45985,"2019-12-28 2:00","2019-12-27 23:30",2019-12-28 02:00:00
"ER_E_27",15450,49.03614,-96.46016,"2019-12-28 3:00","2019-12-28 0:30",2019-12-28 03:00:00
"ER_E_27",15450,49.04626,-96.47582,"2019-12-28 4:00","2019-12-28 1:30",2019-12-28 04:00:00
"ER_E_27",15450,49.04566,-96.47316,"2019-12-28 5:00","2019-12-28 2:30",2019-12-28 05:00:00
"ER_E_27",15450,49.03723,-96.46461,"2019-12-28 6:00","2019-12-28 3:30",2019-12-28 06:00:00
"ER_E_27",15450,49.03604,-96.46541,"2019-12-28 7:00","2019-12-28 4:30",2019-12-28 07:00:00
"ER_E_27",15450,49.03608,-96.46538,"2019-12-28 8:00","2019-12-28 5:30",2019-12-28 08:00:00
"ER_E_27",15450,49.03604,-96.4654,"2019-12-28 9:00","2019-12-28 6:30",2019-12-28 09:00:00
"ER_E_27",15450,49.03669,-96.46505,"2019-12-28 11:00","2019-12-28 8:30",2019-12-28 11:00:00
"ER_E_27",15450,49.0368,-96.46515,"2019-12-28 12:00","2019-12-28 9:30",2019-12-28 12:00:00
"ER_E_27",15450,49.03677,-96.46525,"2019-12-28 13:00","2019-12-28 10:30",2019-12-28 13:00:00
"ER_E_27",15450,49.03636,-96.46537,"2019-12-28 14:00","2019-12-28 11:30",2019-12-28 14:00:00
"ER_E_27",15450,49.03304,-96.46256,"2019-12-28 15:00","2019-12-28 12:30",2019-12-28 15:00:00
"ER_E_27",15450,49.03344,-96.46165,"2019-12-28 16:00","2019-12-28 13:30",2019-12-28 16:00:00
"ER_E_27",15450,49.03386,-96.46237,"2019-12-28 17:00","2019-12-28 14:30",2019-12-28 17:00:00
"ER_E_27",15450,49.03382,-96.46239,"2019-12-28 18:00","2019-12-28 15:30",2019-12-28 18:00:00
"ER_E_27",15450,49.03368,-96.46526,"2019-12-28 19:00","2019-12-28 16:30",2019-12-28 19:00:00
"ER_E_27",15450,49.03346,-96.46669,"2019-12-28 20:00","2019-12-28 17:30",2019-12-28 20:00:00
"ER_E_27",15450,49.06317,-96.43977,"2019-12-28 21:00","2019-12-28 18:30",2019-12-28 21:00:00
"ER_E_27",15450,49.06216,-96.45409,"2019-12-28 22:00","2019-12-28 19:30",2019-12-28 22:00:00
"ER_E_27",15450,49.06208,-96.45468,"2019-12-28 23:00","2019-12-28 20:30",2019-12-28 23:00:00
"ER_E_27",15450,49.05746,-96.45679,"2019-12-29 0:00","2019-12-28 21:30",2019-12-29
"ER_E_27",15450,49.05739,-96.45667,"2019-12-29 1:00","2019-12-28 22:30",2019-12-29 01:00:00
"ER_E_27",15450,49.05736,-96.45667,"2019-12-29 2:00","2019-12-28 23:30",2019-12-29 02:00:00
"ER_E_27",15450,49.05712,-96.45865,"2019-12-29 3:00","2019-12-29 0:30",2019-12-29 03:00:00
"ER_E_27",15450,49.05216,-96.47403,"2019-12-29 4:00","2019-12-29 1:30",2019-12-29 04:00:00
"ER_E_27",15450,49.05113,-96.47282,"2019-12-29 5:00","2019-12-29 2:30",2019-12-29 05:00:00
"ER_E_27",15450,49.05205,-96.47619,"2019-12-29 6:00","2019-12-29 3:30",2019-12-29 06:00:00
"ER_E_27",15450,49.03755,-96.46695,"2019-12-29 7:00","2019-12-29 4:30",2019-12-29 07:00:00
"ER_E_27",15450,49.01374,-96.47497,"2019-12-29 8:00","2019-12-29 5:30",2019-12-29 08:00:00
"ER_E_27",15450,49.03292,-96.49759,"2019-12-29 9:00","2019-12-29 6:30",2019-12-29 09:00:00
"ER_E_27",15450,49.03306,-96.49768,"2019-12-29 10:00","2019-12-29 7:30",2019-12-29 10:00:00
"ER_E_27",15450,49.03303,-96.4978,"2019-12-29 11:00","2019-12-29 8:30",2019-12-29 11:00:00
"ER_E_27",15450,49.03303,-96.49797,"2019-12-29 12:00","2019-12-29 9:30",2019-12-29 12:00:00
"ER_E_27",15450,49.03311,-96.49753,"2019-12-29 13:00","2019-12-29 10:30",2019-12-29 13:00:00
"ER_E_27",15450,49.03148,-96.49658,"2019-12-29 14:00","2019-12-29 11:30",2019-12-29 14:00:00
"ER_E_27",15450,49.02447,-96.47678,"2019-12-29 15:00","2019-12-29 12:30",2019-12-29 15:00:00
"ER_E_27",15450,49.02429,-96.47441,"2019-12-29 16:00","2019-12-29 13:30",2019-12-29 16:00:00
"ER_E_27",15450,49.02429,-96.47447,"2019-12-29 17:00","2019-12-29 14:30",2019-12-29 17:00:00
"ER_E_27",15450,49.02425,-96.47446,"2019-12-29 18:00","2019-12-29 15:30",2019-12-29 18:00:00
"ER_E_27",15450,49.02605,-96.47462,"2019-12-29 19:00","2019-12-29 16:30",2019-12-29 19:00:00
"ER_E_27",15450,49.02615,-96.47484,"2019-12-29 20:00","2019-12-29 17:30",2019-12-29 20:00:00
"ER_E_27",15450,49.02617,-96.47485,"2019-12-29 21:00","2019-12-29 18:30",2019-12-29 21:00:00
"ER_E_27",15450,49.02654,-96.47537,"2019-12-29 22:00","2019-12-29 19:30",2019-12-29 22:00:00
"ER_E_27",15450,49.03023,-96.47913,"2019-12-29 23:00","2019-12-29 20:30",2019-12-29 23:00:00
"ER_E_27",15450,49.03556,-96.48723,"2019-12-30 0:00","2019-12-29 21:30",2019-12-30
"ER_E_27",15450,49.03566,-96.48724,"2019-12-30 1:00","2019-12-29 22:30",2019-12-30 01:00:00
"ER_E_27",15450,49.03568,-96.48722,"2019-12-30 2:00","2019-12-29 23:30",2019-12-30 02:00:00
"ER_E_27",15450,49.03305,-96.49769,"2019-12-30 3:00","2019-12-30 0:30",2019-12-30 03:00:00
"ER_E_27",15450,49.03323,-96.49929,"2019-12-30 4:00","2019-12-30 1:30",2019-12-30 04:00:00
"ER_E_27",15450,49.03317,-96.49944,"2019-12-30 5:00","2019-12-30 2:30",2019-12-30 05:00:00
"ER_E_27",15450,49.03531,-96.50047,"2019-12-30 7:00","2019-12-30 4:30",2019-12-30 07:00:00
"ER_E_27",15450,49.03539,-96.50081,"2019-12-30 8:00","2019-12-30 5:30",2019-12-30 08:00:00
"ER_E_27",15450,49.03538,-96.50081,"2019-12-30 9:00","2019-12-30 6:30",2019-12-30 09:00:00
"ER_E_27",15450,49.03517,-96.50237,"2019-12-30 10:00","2019-12-30 7:30",2019-12-30 10:00:00
"ER_E_27",15450,49.03537,-96.50212,"2019-12-30 11:00","2019-12-30 8:30",2019-12-30 11:00:00
"ER_E_27",15450,49.03536,-96.50212,"2019-12-30 12:00","2019-12-30 9:30",2019-12-30 12:00:00
"ER_E_27",15450,49.03514,-96.50229,"2019-12-30 13:00","2019-12-30 10:30",2019-12-30 13:00:00
"ER_E_27",15450,49.034,-96.495,"2019-12-30 14:00","2019-12-30 11:30",2019-12-30 14:00:00
"ER_E_27",15450,49.02692,-96.48215,"2019-12-30 15:00","2019-12-30 12:30",2019-12-30 15:00:00
"ER_E_27",15450,49.02495,-96.47648,"2019-12-30 16:00","2019-12-30 13:30",2019-12-30 16:00:00
"ER_E_27",15450,49.02495,-96.47653,"2019-12-30 17:00","2019-12-30 14:30",2019-12-30 17:00:00
"ER_E_27",15450,49.02491,-96.47653,"2019-12-30 18:00","2019-12-30 15:30",2019-12-30 18:00:00
"ER_E_27",15450,49.02495,-96.47654,"2019-12-30 19:00","2019-12-30 16:30",2019-12-30 19:00:00
"ER_E_27",15450,49.025,-96.47654,"2019-12-30 20:00","2019-12-30 17:30",2019-12-30 20:00:00
"ER_E_27",15450,49.02487,-96.47663,"2019-12-30 21:00","2019-12-30 18:30",2019-12-30 21:00:00
"ER_E_27",15450,49.02506,-96.48333,"2019-12-30 22:00","2019-12-30 19:30",2019-12-30 22:00:00
"ER_E_27",15450,49.02714,-96.48455,"2019-12-30 23:00","2019-12-30 20:30",2019-12-30 23:00:00
"ER_E_27",15450,49.03476,-96.50058,"2019-12-31 0:00","2019-12-30 21:30",2019-12-31
"ER_E_27",15450,49.02731,-96.49895,"2019-12-31 1:00","2019-12-30 22:30",2019-12-31 01:00:00
"ER_E_27",15450,49.02698,-96.50452,"2019-12-31 2:00","2019-12-30 23:30",2019-12-31 02:00:00
"ER_E_27",15450,49.02717,-96.50455,"2019-12-31 3:00","2019-12-31 0:30",2019-12-31 03:00:00
"ER_E_27",15450,49.02718,-96.50455,"2019-12-31 4:00","2019-12-31 1:30",2019-12-31 04:00:00
"ER_E_27",15450,49.02718,-96.50449,"2019-12-31 5:00","2019-12-31 2:30",2019-12-31 05:00:00
"ER_E_27",15450,49.03087,-96.50371,"2019-12-31 6:00","2019-12-31 3:30",2019-12-31 06:00:00
"ER_E_27",15450,49.03108,-96.50512,"2019-12-31 7:00","2019-12-31 4:30",2019-12-31 07:00:00
"ER_E_27",15450,49.03125,-96.50508,"2019-12-31 8:00","2019-12-31 5:30",2019-12-31 08:00:00
"ER_E_27",15450,49.03083,-96.50494,"2019-12-31 10:00","2019-12-31 7:30",2019-12-31 10:00:00
"ER_E_27",15450,49.03099,-96.50494,"2019-12-31 11:00","2019-12-31 8:30",2019-12-31 11:00:00
"ER_E_27",15450,49.0309,-96.50505,"2019-12-31 12:00","2019-12-31 9:30",2019-12-31 12:00:00
"ER_E_27",15450,49.0298,-96.50409,"2019-12-31 13:00","2019-12-31 10:30",2019-12-31 13:00:00
"ER_E_27",15450,49.02569,-96.50626,"2019-12-31 14:00","2019-12-31 11:30",2019-12-31 14:00:00
"ER_E_27",15450,49.02665,-96.50932,"2019-12-31 15:00","2019-12-31 12:30",2019-12-31 15:00:00
"ER_E_27",15450,49.02676,-96.50986,"2019-12-31 16:00","2019-12-31 13:30",2019-12-31 16:00:00
"ER_E_27",15450,49.02687,-96.51167,"2019-12-31 17:00","2019-12-31 14:30",2019-12-31 17:00:00
"ER_E_27",15450,49.02782,-96.5152,"2019-12-31 18:00","2019-12-31 15:30",2019-12-31 18:00:00
"ER_E_27",15450,49.02789,-96.5148,"2019-12-31 19:00","2019-12-31 16:30",2019-12-31 19:00:00
"ER_E_27",15450,49.02714,-96.51359,"2019-12-31 20:00","2019-12-31 17:30",2019-12-31 20:00:00
"ER_E_27",15450,49.02687,-96.51175,"2019-12-31 21:00","2019-12-31 18:30",2019-12-31 21:00:00
"ER_E_27",15450,49.02675,-96.51184,"2019-12-31 22:00","2019-12-31 19:30",2019-12-31 22:00:00
"ER_E_27",15450,49.02692,-96.51161,"2019-12-31 23:00","2019-12-31 20:30",2019-12-31 23:00:00
"ER_E_27",15450,49.03115,-96.50314,"2020-01-01 0:00","2019-12-31 21:30",2020-01-01
"ER_E_27",15450,49.03109,-96.50308,"2020-01-01 1:00","2019-12-31 22:30",2020-01-01 01:00:00
"ER_E_27",15450,49.02994,-96.50323,"2020-01-01 2:00","2019-12-31 23:30",2020-01-01 02:00:00
"ER_E_27",15450,49.03031,-96.50353,"2020-01-01 3:00","2020-01-01 0:30",2020-01-01 03:00:00
"ER_E_27",15450,49.03029,-96.50355,"2020-01-01 4:00","2020-01-01 1:30",2020-01-01 04:00:00
"ER_E_27",15450,49.02979,-96.50489,"2020-01-01 6:00","2020-01-01 3:30",2020-01-01 06:00:00
"ER_E_27",15450,49.03023,-96.50477,"2020-01-01 7:00","2020-01-01 4:30",2020-01-01 07:00:00
"ER_E_27",15450,49.03026,-96.5046,"2020-01-01 8:00","2020-01-01 5:30",2020-01-01 08:00:00
"ER_E_27",15450,49.03025,-96.5046,"2020-01-01 9:00","2020-01-01 6:30",2020-01-01 09:00:00
"ER_E_27",15450,49.03021,-96.50459,"2020-01-01 10:00","2020-01-01 7:30",2020-01-01 10:00:00
"ER_E_27",15450,49.03014,-96.50229,"2020-01-01 11:00","2020-01-01 8:30",2020-01-01 11:00:00
"ER_E_27",15450,49.03024,-96.49683,"2020-01-01 12:00","2020-01-01 9:30",2020-01-01 12:00:00
"ER_E_27",15450,49.02984,-96.49438,"2020-01-01 13:00","2020-01-01 10:30",2020-01-01 13:00:00
"ER_E_27",15450,49.02496,-96.48177,"2020-01-01 14:00","2020-01-01 11:30",2020-01-01 14:00:00
"ER_E_27",15450,49.02433,-96.47618,"2020-01-01 15:00","2020-01-01 12:30",2020-01-01 15:00:00
"ER_E_27",15450,49.02477,-96.47659,"2020-01-01 16:00","2020-01-01 13:30",2020-01-01 16:00:00
"ER_E_27",15450,49.02478,-96.47657,"2020-01-01 17:00","2020-01-01 14:30",2020-01-01 17:00:00
"ER_E_27",15450,49.02466,-96.47622,"2020-01-01 18:00","2020-01-01 15:30",2020-01-01 18:00:00
"ER_E_27",15450,49.02467,-96.47627,"2020-01-01 19:00","2020-01-01 16:30",2020-01-01 19:00:00
"ER_E_27",15450,49.02465,-96.47623,"2020-01-01 20:00","2020-01-01 17:30",2020-01-01 20:00:00
"ER_E_27",15450,49.02528,-96.47878,"2020-01-01 21:00","2020-01-01 18:30",2020-01-01 21:00:00
"ER_E_27",15450,49.02604,-96.47843,"2020-01-01 22:00","2020-01-01 19:30",2020-01-01 22:00:00
"ER_E_27",15450,49.02678,-96.48073,"2020-01-01 23:00","2020-01-01 20:30",2020-01-01 23:00:00
"ER_E_27",15450,49.03109,-96.49579,"2020-01-02 0:00","2020-01-01 21:30",2020-01-02
"ER_E_27",15450,49.0348,-96.50009,"2020-01-02 1:00","2020-01-01 22:30",2020-01-02 01:00:00
"ER_E_27",15450,49.03483,-96.50029,"2020-01-02 2:00","2020-01-01 23:30",2020-01-02 02:00:00
"ER_E_27",15450,49.03483,-96.50024,"2020-01-02 3:00","2020-01-02 0:30",2020-01-02 03:00:00
"ER_E_27",15450,49.035,-96.50043,"2020-01-02 4:00","2020-01-02 1:30",2020-01-02 04:00:00
"ER_E_27",15450,49.0343,-96.50105,"2020-01-02 5:00","2020-01-02 2:30",2020-01-02 05:00:00
"ER_E_27",15450,49.03481,-96.50321,"2020-01-02 6:00","2020-01-02 3:30",2020-01-02 06:00:00
"ER_E_27",15450,49.03715,-96.49781,"2020-01-02 7:00","2020-01-02 4:30",2020-01-02 07:00:00
"ER_E_27",15450,49.03708,-96.51534,"2020-01-02 8:00","2020-01-02 5:30",2020-01-02 08:00:00
"ER_E_27",15450,49.03927,-96.52461,"2020-01-02 9:00","2020-01-02 6:30",2020-01-02 09:00:00
"ER_E_27",15450,49.04349,-96.54165,"2020-01-02 10:00","2020-01-02 7:30",2020-01-02 10:00:00
"ER_E_27",15450,49.04355,-96.54835,"2020-01-02 11:00","2020-01-02 8:30",2020-01-02 11:00:00
"ER_E_27",15450,49.04356,-96.54838,"2020-01-02 12:00","2020-01-02 9:30",2020-01-02 12:00:00
"ER_E_27",15450,49.04268,-96.55028,"2020-01-02 13:00","2020-01-02 10:30",2020-01-02 13:00:00
"ER_E_27",15450,49.04243,-96.55195,"2020-01-02 14:00","2020-01-02 11:30",2020-01-02 14:00:00
"ER_E_27",15450,49.04052,-96.54991,"2020-01-02 15:00","2020-01-02 12:30",2020-01-02 15:00:00
"ER_E_27",15450,49.04096,-96.55011,"2020-01-02 16:00","2020-01-02 13:30",2020-01-02 16:00:00
"ER_E_27",15450,49.04095,-96.54994,"2020-01-02 17:00","2020-01-02 14:30",2020-01-02 17:00:00
"ER_E_27",15450,49.04092,-96.54996,"2020-01-02 18:00","2020-01-02 15:30",2020-01-02 18:00:00
"ER_E_27",15450,49.04145,-96.55069,"2020-01-02 19:00","2020-01-02 16:30",2020-01-02 19:00:00
"ER_E_27",15450,49.04108,-96.55023,"2020-01-02 20:00","2020-01-02 17:30",2020-01-02 20:00:00
"ER_E_27",15450,49.04107,-96.55028,"2020-01-02 21:00","2020-01-02 18:30",2020-01-02 21:00:00
"ER_E_27",15450,49.0411,-96.55022,"2020-01-02 22:00","2020-01-02 19:30",2020-01-02 22:00:00
"ER_E_27",15450,49.0439,-96.55297,"2020-01-02 23:00","2020-01-02 20:30",2020-01-02 23:00:00
"ER_E_27",15450,49.04573,-96.54899,"2020-01-03 0:00","2020-01-02 21:30",2020-01-03
"ER_E_27",15450,49.04571,-96.54849,"2020-01-03 1:00","2020-01-02 22:30",2020-01-03 01:00:00
"ER_E_27",15450,49.04569,-96.54831,"2020-01-03 2:00","2020-01-02 23:30",2020-01-03 02:00:00
"ER_E_27",15450,49.04488,-96.54349,"2020-01-03 3:00","2020-01-03 0:30",2020-01-03 03:00:00
"ER_E_27",15450,49.0422,-96.53458,"2020-01-03 4:00","2020-01-03 1:30",2020-01-03 04:00:00
